name,address,lat,lng,scale,contact,description,source,tags
CALAN,56400 BRECH,47.720529,-2.997077,,02 97 57 55 00 - morganody@no-log.org,"Petite ferme en maraîchage bio proche de la ville d'Auray. Je cultive une quarantaine de légumes sur un hectare, en partie en traction animale avec ma mule, Mauricette. Tous les légumes sont livrés à une association de consommateurs locaux (AMAP). C'est une région très touristique, proche des plages de Carnac et d'Erdeven, de Quiberon et du Golfe du Morbihan : bref, de belles visites en perspective ! Je peux vous accueillir toute l'année, mais l'essentiel de l'activité maraîchère a lieu d’avril à fin septembre. Français, anglais, espagnol et allemand parlés.",caravane,clapas_MORBILHAN
KERDELEME,56400 PLOEMEL,47.65102,-3.071644,,02 97 87 88 12 - 06 88 84 29 73,"Bienvenue dans une jolie ferme de 6 hectares située sur la commune de Ploemel, au sud du Morbihan ! Nous sommes un jeune couple (avec une petite fille d’un an) qui rénovons actuellement une longère en éco-construction. Je (Yoann) me lance dans la production de plantes aromatiques et médicinales, Elodie travaille dans l’événementiel. L’aménagement du site est pensé selon les principes de permaculture. Nous avons un chien, un chat et des poules (bientôt des moutons et des abeilles !) Un verger est également en projet. Paillage, semis, plantations, cueillette… Je propose de vous initier aux techniques de l'agriculture biologique. Nous accueillerons les personnes dynamiques et motivées par toutes les activités du site (jardinage, éco-construction, bricolage...). Nous vous attendons avec plaisir ! Nous habitons à 10 Km des plages, et à 5 km de la ville d’Auray. Notre ferme est située à proximité du Golfe du Morbihan et de nombreux sites mégalithiques (Carnac, Erdeven…). Que dire d’autre ? Nous adorons la musique (Je joue de la guitare). Il y a des chemins de randonnées et des pistes cyclables à découvrir autour de la maison, vélos à disposition. N’hésitez pas à nous contacter si vous souhaitez plus d’infos. Français, anglais parlés, allemand (scolaire) et notions d’espagnol.A bientôt !",caravane,clapas_MORBILHAN
LES JARDINS DU CLERIGO,"le clerigo, 56450 THEIX",47.641694,-2.642476,,06 19 49 21 66 - lesjardinsduclerigo@gmail.com - http://lesjardinsduclerigo.blogspot.fr/,"Bonjour à vous, nous sommes Anne Sophie et Nicolas âgés respectivement de 34 et 30 ans. Nous sommes maraîchers en Agriculture Biologique certifié Ecocert en Bretagne sur la commune de Theix.(10 Km de Vannes) En aout 2010 nous avons créé les Jardins du Clérigo où nous cultivons sur une surface de 2 hectares une quarantaine de légumes de saison. Notre projet d'installation est né de notre rencontre à Lille, où nous avons travaillé ensemble pendant 2 ans, et notre envie d'entreprendre. Notre projet premier était la création d'une ferme pédagogique mais, après mûres réflexions, le développement d'une activité maraîchère correspondait mieux à nos attentes et à nos moyens. La question d'une agriculture biologique ne s'est pas posée, car ce choix était une évidence. Dans notre pratique agricole, notre projet est de limiter au maximum les intrants (engrais, produits phytosanitaires,...), de favoriser les prédateurs naturels des ravageurs, semer des engrais verts pour enrichir le sol. Point de vue outils mécaniques nous disposons de l'essentiel acheté, pour la majeure partie, en occasion. La vente directe de nos produits nous permet d'avoir un contact privilégier avec les consommateurs car il nous semble essentiel de recueillir leurs retours et attentes sur notre travail. Nous effectuons plusieurs marchés dans la semaine et vendons également des paniers sans engagement. L'essentiel est dit alors si l'envie de découvrir notre métier vous intéresse, de partager une expérience forte en échanges de savoirs, de dialogue, de cultures, de découvrir le golfe du Morbihan et la Bretagne, vous êtes les bienvenu(e)s!!! Français et anglais parlés.",caravane,clapas_MORBILHAN
QUELENESSE,56480 CLEGUEREC,48.12463899999999,-3.0693609,,02 97 38 07 99,"vente à la ferme le mercredi (de 13h à 19h) Récemment installés sur une ferme familiale de vaches laitières, Tudual (en maraîchage) et Cécile (petits fruits et jardin pédagogique) ont envie de transmettre leurs passions et de partager leurs valeurs fondées sur l'écologie, la paysannerie, l'humanisme, l'échange culturel... Le Centre Bretagne, trop peu connu est une région à découvrir (festivals, fest-noz, ballades, marchés, activités "" nature ""...).",caravane,clapas_MORBILHAN
OGLENN AR VOURC'H,56480 SILFIAC,48.148846,-3.15761,,02 97 27 64 35,"Nous vous accueillons dans notre maison autoconstruite en paille, qui se trouve dans un lotissement ""écologique"". à 2.5 Km, je commence à mettre en culture un terrain d' 1 Ha70 avec une partie en pépinière de fruitiers et une partie en vergers. J'ai également un atelier de production de jus de fruits dans lequel les particuliers ou associations viennent presser leur fruits et/ou légumes, avec mon aide. Je peux donc avoir besoin d'aide dans la pépinière, le verger, l'atelier de jus de fruits mais aussi sur la maison pour des finitions. Les enfants peuvent être les bienvenus, les miens ont 10 et 11 ans ; nous mangeons bio et peu de viande. Si vous jouez de la musique n'oubliez pas vos instruments : nous en jouons tous les 3. Notre maison est un lieu non fumeur ou l'alcool n'est pas très bien venu non plus... Langues parlées : français, anglais et un peu espagnol.",caravane,clapas_MORBILHAN
FERME DE LISCUICH,56540 SAINT-CARADEC-TREGOMEL,48.03184599999999,-3.348647,,02 56 22 00 39 - 06 68 90 30 46,"L'agriculture est un mode de vie qui se construit à plusieurs : paysans, consommateurs, citoyens. L’agriculture de demain sera biologique ou ne sera pas. Face à la folie productiviste qui fait encore des ravages, nous avons préféré rêver d'un autre mode de vie. Installés depuis janvier 2011 dans le centre Bretagne (Pays du Roi Morvan), nous développons notre activité sur 22 Ha de terres et 10 Ha de bois. Situé entre Guémené sur Scorff et le Faouët, notre activité principale est l'élevage de moutons Landes de Bretagne. Cette race rustique et conservatoire a failli disparaître, nous participons à sa réintroduction dans le cadre d'un programme interrégional. La période la plus intéressante est l'hiver avec le suivi des naissances. Le spectacle des agneaux tétant leur mère est toujours un vrai plaisir. Notre deuxième activité est la culture de crocus sativus afin de produire du safran. La période de floraison s'étale de fin septembre à fin octobre. Le reste de l'année, il y a beaucoup à faire sur la safranière, (désherbage, cueillette, entretien). Nous vendons tous nos produits en direct (agneaux découpés par colis, safran en stigmates, produits à base de safran : vinaigre, gelée de cidre, pain d'épices...) La ferme se trouve dans un cadre très agréable à proximité de l'abbaye de Langonnet ou du centre bouddhique de Plouray. Lors des temps laissé libre, nous pouvons prêter une voiture. Au plaisir de se rencontrer très bientôt.",caravane,clapas_MORBILHAN
LE JARDIN DE BALGAN,"Chemin de Balgan, 56860 SENE",47.64268730000001,-2.7169697,,02 97 47 01 81 - http://www.lejardindebalgan.fr/,"Bonjour à tous ! Horticulteurs à Séné « Sud Morbihan en Bretagne », nous cultivons des plants de fleurs et de légumes dans une petite exploitation appelée le jardin de Balgan. Nous pratiquons la vente directe et sommes des adeptes du circuit court et de la culture sans produits phytosanitaire. Nous avons un nouveau projet, la création d’un jardin de démonstration sur environ 5 000m2. Nous organisons régulièrement des animations sur le jardinage au naturel qu’il soit nourricier ou ornemental. Si vous aimez le contact humain avec des personnes de tous horizons, si vous aimez être dehors, si vous vous intéressez aux végétaux vous êtes le bienvenu chez nous. Les activités sont variées et diverses : plantation, entretien, réception de groupes, petits travaux d’horticulture etc…. Au printemps une équipe de jeunes sera là aussi pour vous faire découvrir notre univers. Nous parlons un peu anglais et notre porte est ouverte à tous les WWOOFers ! A bientôt, Françoise et Ludo",caravane,clapas_MORBILHAN
LE RUCHER DE L'ABEILLE NOIRE,"Les Baguénères, 56360 BANGOR",47.315578,-3.189183,,02 97 31 48 86 - 06 25 46 21 63 - http://www.lerucherdelabeillenoire.com,"« Le Rucher de l’abeille noire » est une petite ferme apicole insulaire qui peut accueillir un ou une aventurière ! Il faudra en effet prendre le bateau pour nous rejoindre au large de Quiberon : à Belle-Île en Mer (Morbihan – Bretagne) Arrivé sur l’île il y a 10 ans, avec ma compagne et nos trois enfants de 5, 7 et 12 ans, je m’installe (en agriculture) officiellement en 2013 après avoir occupé pendant 9 ans des fonctions d’animateur socioculturel sur l’île. J’ai pendant cette période obtenu un BPREA (apiculture). Cette exploitation certifiée AB se compose d’une parcelle de 1,5 Ha cultivée pour l’instant en PPAM sur un tiers et une autre de 0,5 Ha sur laquelle vient de s’élever un bâtiment agricole pour le stockage, l’atelier et la miellerie. Fin 2013, « le Rucher de l’abeille noire » comptera environ 140 ruches qui permettront de produire du miel, du pollen frais, de la propolis et des bougies. Comme les produits de la ruches, les premiers sachets de tisanes seront également commercialisés en vente directe, « Au Coin des Producteurs », un Point de Vente Collectif où 16 agriculteurs vendent leurs marchandises (fromages, viande, légumes, etc.). A partir de l’été 2013, il est aussi prévu de faire le marché quelques jours par semaine. Je propose également des visites pédagogiques de ruches, à la belle saison, avec de petits groupes. Les activités quotidiennes sont donc assez diversifiées : culture, entretien et récolte des PPAM cultivées, cueillette sauvage, tri, séchage, conditionnement, vente. Mais aussi suivi et développement du cheptel apicole, élevage de reines, récolte en fin d’été, conditionnement et vente. Nous serons prêts pour accueillir quelqu’un à partir du mois d’avril 2013. N’hésitez pas à nous contacter pour tous renseignements.",caravane,clapas_MORBILHAN
ASSOCIATION EAU VIVANTE,"Route de Borthélo, 56360 LE PALAIS",47.33867970000001,-3.1575254,,02 97 31 29 17,"Collecter des plantes sauvages comestibles et des algues, Faire du bois, Rénover et construire de petites maisons passives. Continuer d'organiser des stages pratique... Votre participation à toutes ces activités sera vraiment la bienvenue et ce sera une joie d'apprendre aussi de vous. Nous pouvons aussi accueillir une personne handicapée ayant des compétences en informatique et secrétariat portant sur la préparation des stages de permaculture ! Nous aimons randonner sur la côte sauvage, nager, méditer, chanter, faire de la musique, des danses en cercle, de la poterie, cuisiner sain et naturel...Nous avons aussi une bonne collection de livres sur la spiritualité l'écologie.",caravane,clapas_MORBILHAN
LA RONCE,-,,,,-,"Artistes, activistes, scientifiques, écologistes, jeunes et moins jeunes s’y retrouvent pour collaborer dans le cadre d’ateliers, de formations ou de résidences. Juste à côté, conseils, établis et outils en tous genres sont à disposition dans un garage-atelier où l’on peut fabriquer, réparer ou inventer à l’envi: de la voiture au vélo en passant par la machine de ses rêves ou l’éolienne. Fondés sur les principes de l’éducation populaire, ces projets se placent en complémentarité des activités nourricières d’une cantine mobile et de la culture de légumes bio. La r.O.n.c.e est l’initiative d’une poignée de gens impliqués dans les mouvements altermondialistes et les camps climat en France et en Grande-Bretagne. Nous sommes artistes, paysan.e.s, enseignant.e.s, mécanicien.ne.s, cuisinier.e.s et militant.e.s. L’an passé, ceux d’entre nous qui vivent dans le Morbihan ont découvert 7 hectares de terre laissée à l’abandon, une longère un peu décrépie, un gigantesque hangar et des tonnes de ronces. Notre objectif est de transformer le site en une expérience d’écologie et d’autogestion, géré par des processus de prise de décisions au consensus et utilisant des outils de conception issus de la permaculture; un lieu où la résistance créative et les alternatives s’entremêleront comme les tiges d’un buisson de r.O.n.c.e…  Malheureusement nous ne vivons pas encore en une ère postcapitaliste et nous avons besoin de votre aide : il nous reste de l’argent à rassembler pour pouvoir acheter les terres collectivement et lancer le projet. Alors, si l’idée de financer un autre avenir vous intéresse ou si vous avez envie de nous donner un coup de main, contactez nous.",caravane,clapas_MORBILHAN
FERME DE TREVENZY,TREVENZY,,,,02 98 29 74 08 - le.lieu@laposte.net - https://escaledetrobodec.wordpress.com/2012/09/20/entre-evidence-et-utopie-un-lieu-est-ne-a-trezenvy/,"Une ferme + un lieu culturel =  un projet ""agriculturel""",caravane,clapas_MORBILHAN
MOULIN COZ,56110 LE SAINT,48.089346,-3.562163,,06 38 82 60 78 - simone66@orange.fr ,"Marché de Carhaix. Dépôt de paniers à Gourin, Le Saint. Simone, milieu de la quarantaine, je me définirais comme ""agri-artiste"". J'ai vécu dans plusieurs pays (Zaïre, Japon...) jusqu'à mes 30 ans plutôt comme artiste-clown, mais toujours liée avec la campagne, la nature, l'agriculture (bio). Depuis mon installation en Bretagne je suis surtout agricultrice (1996). Ma ferme comprend : une production d'une large gamme de légumes (anciens, rares, régionaux, sauvages) et quelques fruits ; quelques brebis, pâtures, céréales et des zones boisées, marécageuses, ruisseaux, friches ; transformation des récoltes en conserves, confitures, pain, pâté végétal, fromage, beurre. Tous les bâtiments sur la ferme sont éphémères (roulottes, cabanes...) et la ferme est le siège - terrain de jeux - de l'association ""la Yourtillière "". Possibilité du WWOOFing - ""apprentissage"" en maraîchage ""artistique"" à ma façon : mélange de différentes techniques (permaculture, biodynamie, culture sur buttes...) + vie en autarcie (écoconstruction, énergies renouvelables, phytothérapie, conserves, confitures, ...). Français, allemand et anglais parlés.",caravane,clapas_MORBILHAN
